t,Core,CPU,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,POLL%,C1%,C1E%,C3%,C6%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,CoreThr,PkgTmp,Pkg%pc2,Pkg%pc3,Pkg%pc6,PkgWatt,CorWatt,GFXWatt
1737230264003,-,-,6,0.39,1637,2993,0.44,148,0,0,1,3,3,211,0.00,0.00,0.01,0.02,99.59,0.16,0.02,99.43,0.00,33,0,27,0.50,0.04,97.50,4.21,0.20,0.00
1737230264003,0,0,8,0.51,1679,2993,0.38,77,0,0,1,1,1,80,0.00,0.00,0.01,0.02,99.48,0.22,0.02,99.26,0.00,26,0,27,0.50,0.04,97.50,4.21,0.20,0.00
1737230264003,1,1,5,0.33,1613,2993,0.40,19,0,0,0,0,0,35,0.00,0.00,0.00,0.00,99.68,0.11,0.00,99.55,0.00,26,0
1737230264003,2,2,3,0.16,1654,2993,0.46,12,0,0,0,0,1,19,0.00,0.00,0.00,0.03,99.81,0.07,0.02,99.75,0.00,26,0
1737230264003,3,3,9,0.55,1609,2993,0.50,40,0,0,0,2,1,77,0.00,0.00,0.02,0.03,99.42,0.26,0.03,99.16,0.00,33,0
1737230265006,-,-,5,0.34,1602,2993,0.43,111,0,0,0,1,2,183,0.00,0.00,0.00,0.01,99.66,0.13,0.01,99.52,0.00,31,0,27,0.46,0.02,97.74,4.20,0.19,0.00
1737230265006,0,0,6,0.36,1600,2993,0.32,56,0,0,0,1,1,68,0.00,0.00,0.02,0.02,99.63,0.18,0.01,99.45,0.00,26,0,27,0.46,0.02,97.74,4.20,0.19,0.00
1737230265006,1,1,5,0.32,1610,2993,0.41,23,0,0,0,0,0,36,0.00,0.00,0.00,0.00,99.69,0.11,0.00,99.57,0.00,26,0
1737230265006,2,2,2,0.12,1600,2993,0.43,5,0,0,0,0,0,13,0.00,0.00,0.00,0.00,99.88,0.04,0.00,99.84,0.00,30,0
1737230265006,3,3,9,0.55,1600,2993,0.52,27,0,0,0,0,1,66,0.00,0.00,0.00,0.03,99.44,0.18,0.02,99.24,0.00,31,0
1737230266008,-,-,7,0.43,1603,2993,0.93,136,0,0,1,2,0,176,0.00,0.00,0.01,0.00,99.57,0.14,0.00,99.43,0.00,26,0,26,0.50,0.00,97.33,4.22,0.20,0.00
1737230266008,0,0,14,0.89,1600,2993,1.35,66,0,0,1,1,0,71,0.00,0.00,0.01,0.00,99.12,0.19,0.00,98.92,0.00,26,0,26,0.50,0.00,97.33,4.22,0.20,0.00
1737230266008,1,1,4,0.26,1613,2993,0.44,20,0,0,0,1,0,33,0.00,0.00,0.05,0.00,99.70,0.15,0.00,99.59,0.00,26,0
1737230266008,2,2,2,0.13,1609,2993,0.45,5,0,0,0,0,0,17,0.00,0.00,0.00,0.00,99.87,0.06,0.00,99.81,0.00,26,0
1737230266008,3,3,7,0.44,1600,2993,0.52,45,0,0,0,0,0,55,0.00,0.00,0.00,0.00,99.58,0.15,0.00,99.41,0.00,26,0
1737230267011,-,-,5,0.32,1603,2993,0.44,121,0,0,0,2,2,177,0.00,0.00,0.01,0.01,99.68,0.13,0.01,99.54,0.00,34,0,27,0.48,0.03,97.74,4.20,0.18,0.00
1737230267011,0,0,6,0.39,1600,2993,0.31,53,0,0,0,1,1,63,0.00,0.00,0.01,0.02,99.60,0.17,0.02,99.43,0.00,27,0,27,0.48,0.03,97.74,4.20,0.18,0.00
1737230267011,1,1,5,0.30,1611,2993,0.47,23,0,0,0,0,0,48,0.00,0.00,0.00,0.00,99.71,0.13,0.00,99.56,0.00,27,0
1737230267011,2,2,4,0.24,1600,2993,0.40,23,0,0,0,1,0,42,0.00,0.00,0.01,0.00,99.76,0.14,0.00,99.62,0.00,27,0
1737230267011,3,3,6,0.35,1600,2993,0.60,22,0,0,0,0,1,24,0.00,0.00,0.00,0.03,99.63,0.07,0.03,99.55,0.00,34,0
1737230268013,-,-,4,0.28,1603,2993,0.45,104,0,0,0,0,3,158,0.00,0.00,0.00,0.02,99.72,0.11,0.02,99.60,0.00,32,0,28,0.45,0.05,97.99,4.19,0.18,0.00
1737230268014,0,0,6,0.37,1600,2993,0.31,65,0,0,0,0,3,70,0.00,0.00,0.00,0.08,99.57,0.17,0.07,99.39,0.00,27,0,28,0.45,0.05,97.99,4.19,0.18,0.00
1737230268014,1,1,6,0.35,1609,2993,0.47,17,0,0,0,0,0,55,0.00,0.00,0.00,0.00,99.67,0.15,0.00,99.50,0.00,27,0
1737230268014,2,2,2,0.11,1600,2993,0.45,5,0,0,0,0,0,11,0.00,0.00,0.00,0.00,99.90,0.03,0.00,99.86,0.00,30,0
1737230268014,3,3,4,0.28,1600,2993,0.63,17,0,0,0,0,0,22,0.00,0.00,0.00,0.00,99.73,0.06,0.00,99.66,0.00,32,0
1737230269016,-,-,5,0.34,1602,2993,0.44,119,0,0,1,1,4,181,0.00,0.02,0.00,0.03,99.62,0.15,0.02,99.49,0.00,26,0,27,0.49,0.06,97.57,4.21,0.19,0.00
1737230269016,0,0,6,0.36,1600,2993,0.31,56,0,0,0,1,2,64,0.00,0.00,0.01,0.05,99.59,0.17,0.04,99.42,0.00,26,0,27,0.49,0.06,97.57,4.21,0.19,0.00
1737230269016,1,1,9,0.53,1604,2993,0.41,40,0,0,1,0,0,82,0.00,0.09,0.00,0.00,99.40,0.32,0.00,99.14,0.00,26,0
1737230269016,2,2,2,0.12,1600,2993,0.44,5,0,0,0,0,0,13,0.00,0.00,0.00,0.00,99.89,0.04,0.00,99.84,0.00,26,0
1737230269016,3,3,5,0.34,1600,2993,0.62,18,0,0,0,0,2,22,0.00,0.00,0.00,0.06,99.61,0.07,0.05,99.54,0.00,26,0
1737230270019,-,-,5,0.33,1604,2993,0.43,129,0,0,2,3,1,171,0.00,0.02,0.01,0.01,99.64,0.15,0.01,99.51,0.00,33,0,30,0.47,0.02,97.65,4.20,0.19,0.00
1737230270019,0,0,8,0.49,1605,2993,0.35,65,0,0,1,1,0,76,0.00,0.00,0.01,0.00,99.52,0.21,0.00,99.30,0.00,30,0,30,0.47,0.02,97.65,4.20,0.19,0.00
1737230270019,1,1,6,0.39,1606,2993,0.41,25,0,0,0,1,1,49,0.00,0.00,0.01,0.03,99.59,0.16,0.03,99.43,0.00,30,0
1737230270019,2,2,2,0.14,1600,2993,0.41,7,0,0,0,1,0,15,0.00,0.00,0.02,0.00,99.85,0.06,0.00,99.80,0.00,30,0
1737230270019,3,3,5,0.32,1600,2993,0.60,32,0,0,1,0,0,31,0.00,0.09,0.00,0.00,99.60,0.17,0.00,99.51,0.00,33,0
1737230271021,-,-,5,0.30,1608,2993,0.45,118,0,0,0,3,3,140,0.00,0.00,0.02,0.02,99.67,0.12,0.02,99.56,0.00,26,0,26,0.48,0.06,97.81,4.19,0.18,0.00
1737230271021,0,0,7,0.46,1607,2993,0.37,63,0,0,0,1,2,68,0.00,0.00,0.01,0.07,99.47,0.20,0.06,99.27,0.00,26,0,26,0.48,0.06,97.81,4.19,0.18,0.00
1737230271021,1,1,4,0.26,1621,2993,0.45,19,0,0,0,2,0,28,0.00,0.00,0.06,0.00,99.69,0.15,0.00,99.58,0.00,26,0
1737230271021,2,2,2,0.12,1611,2993,0.43,5,0,0,0,0,0,14,0.00,0.00,0.00,0.00,99.89,0.05,0.00,99.83,0.00,26,0
1737230271021,3,3,6,0.37,1600,2993,0.58,31,0,0,0,0,1,30,0.00,0.00,0.00,0.02,99.62,0.08,0.01,99.53,0.00,26,0
1737230272024,-,-,5,0.31,1603,2993,0.43,117,0,0,1,1,4,169,0.00,0.00,0.00,0.02,99.67,0.12,0.02,99.55,0.00,27,0,28,0.47,0.05,97.76,4.20,0.19,0.00
1737230272024,0,0,7,0.44,1600,2993,0.30,61,0,0,1,1,2,67,0.00,0.00,0.02,0.05,99.52,0.18,0.04,99.34,0.00,26,0,28,0.47,0.05,97.75,4.20,0.19,0.00
1737230272024,1,1,6,0.39,1609,2993,0.45,27,0,0,0,0,2,62,0.00,0.00,0.00,0.04,99.58,0.17,0.04,99.39,0.00,27,0
1737230272024,2,2,2,0.13,1600,2993,0.42,10,0,0,0,0,0,16,0.00,0.00,0.00,0.00,99.88,0.05,0.00,99.83,0.00,27,0
1737230272024,3,3,5,0.30,1600,2993,0.60,19,0,0,0,0,0,24,0.00,0.00,0.00,0.00,99.70,0.07,0.00,99.63,0.00,27,0
1737230273027,-,-,5,0.31,1610,2993,0.45,113,0,0,1,3,2,168,0.00,0.00,0.01,0.01,99.68,0.12,0.01,99.55,0.00,33,0,27,0.47,0.00,97.86,4.19,0.18,0.00
1737230273027,0,0,5,0.33,1600,2993,0.32,48,0,0,0,1,0,58,0.00,0.00,0.01,0.00,99.68,0.14,0.00,99.52,0.00,26,0,27,0.47,0.00,97.86,4.19,0.18,0.00
1737230273027,1,1,6,0.39,1613,2993,0.46,24,0,0,1,0,1,60,0.00,0.00,0.00,0.03,99.60,0.18,0.03,99.40,0.00,26,0
1737230273027,2,2,3,0.18,1600,2993,0.37,21,0,0,0,1,1,27,0.00,0.00,0.01,0.02,99.80,0.09,0.02,99.71,0.00,26,0
1737230273027,3,3,6,0.34,1622,2993,0.61,20,0,0,0,1,0,23,0.00,0.00,0.02,0.00,99.65,0.09,0.00,99.57,0.00,33,0
1737230274029,-,-,7,0.45,1602,2993,0.39,139,0,0,0,4,1,213,0.00,0.00,0.03,0.01,99.53,0.18,0.01,99.37,0.00,33,0,27,0.52,0.01,97.18,4.22,0.21,0.00
